事件 ID	选项 ID	类型	轨道	年龄／人物／状态前置	选择前共同事实	分支后新增事实	实际效果	延迟后果	卡牌互动	敏感表达标签	人工结论
decision_120	decision_120_choice_1	decision	health	年龄 25—100；人物 []；门槛 {"all":[],"any":[],"none":[]}	又是这张表。和上个月一模一样。还练吗？	换种练法。不急 → 康复师把训练量减了一半，说慢就是快。你不再每天对着那张表较劲了。	[{"type":"tag","target":"history","value":"health:deliberate"},{"type":"add","target":"agency","value":4},{"type":"healthRecovery","target":"health","value":18,"resolve":false},{"type":"add","target":"health.mental","value":3},{"type":"add","target":"pressures.body","value":-5},{"type":"add","target":"finance.cash","value":-8000}]	echo_120@1—3年：那段平台期后来并非没有结果。；数字还是动得很慢，能完成的日常却多了一点。；效果 [{"type":"add","target":"agency","value":1},{"type":"tag","target":"history","value":"echo:health"}]	resilience/riskShift；准备“换种练法。不急”时，你没有急着选，先给最坏的结果留一条还能继续的路。；多出来的差别很具体：这一下没有堵死后面的路。 你这次走的是“换种练法。不急”。	无	三代理混排复核完成；已发现项已修正
decision_120	decision_120_choice_2	decision	health	年龄 25—100；人物 []；门槛 {"all":[],"any":[],"none":[]}	又是这张表。和上个月一模一样。还练吗？	算了。把能改的改了，日子照过 → 你把家里重新收拾了一遍。不再天天盯着那个数字以后，反而轻松了。	[{"type":"tag","target":"history","value":"health:negotiated"},{"type":"add","target":"agency","value":3},{"type":"healthRecovery","target":"health","value":10,"resolve":false},{"type":"add","target":"health.mental","value":1},{"type":"add","target":"pressures.body","value":-2},{"type":"add","target":"finance.cash","value":-3000}]	echo_120@2—4年：那段平台期后来并非没有结果。；生活比从前小了一圈。但节奏是自己的了——不用再为了"恢复"赶路。；效果 [{"type":"add","target":"capabilities.resilience","value":1},{"type":"tag","target":"history","value":"echo:health"}]	无	无	三代理混排复核完成；已发现项已修正
decision_120	decision_120_choice_3	decision	health	年龄 25—100；人物 []；门槛 {"all":[],"any":[],"none":[]}	又是这张表。和上个月一模一样。还练吗？	不练了。看见那张表就烦 → 你取消了下周的复诊。训练器材推到床底下，不想再看见。	[{"type":"tag","target":"history","value":"health:risk"},{"type":"add","target":"agency","value":2},{"type":"healthIncident","target":"health","value":11,"condition":"limitation"},{"type":"add","target":"health.mental","value":-3},{"type":"add","target":"pressures.body","value":6},{"type":"add","target":"finance.cash","value":0}]	echo_120@3—5年：那段平台期后来并非没有结果。；过了几周你想起身拿个杯子——发现比之前还费劲。；效果 [{"type":"add","target":"pressures.body","value":4},{"type":"tag","target":"history","value":"echo:health"}]	无	无	三代理混排复核完成；已发现项已修正
decision_121	decision_121_choice_1	decision	health	年龄 45—105；人物 []；门槛 {"all":[],"any":[],"none":[]}	多年治疗后，你要决定继续追求治愈、带病生活，还是停止消耗。	完成治疗和医疗意愿 → 你把方案与授权写清，继续做能承受的治疗。	[{"type":"tag","target":"history","value":"health:deliberate"},{"type":"add","target":"agency","value":4},{"type":"healthRecovery","target":"health","value":24,"resolve":true},{"type":"add","target":"health.mental","value":3},{"type":"add","target":"pressures.body","value":-5},{"type":"add","target":"finance.cash","value":-8000}]	echo_121@1—3年：最后那份医疗决定让家人不必猜。；情况变化时，医生和家人都按你签过的意思办。；效果 [{"type":"add","target":"agency","value":1},{"type":"tag","target":"history","value":"echo:health"}]	boundary/resultVariant；准备“完成治疗和医疗意愿”时，“完成治疗和医疗意愿”要真的走得通，得先把愿意承担和不能接受的部分分别说清。；“完成治疗和医疗意愿”照样有代价，不过你的界线没有在点头时一起让出去。 你这次走的是“完成治疗和医疗意愿”。	健康照护	三代理混排复核完成；已发现项已修正
decision_121	decision_121_choice_2	decision	health	年龄 45—105；人物 []；门槛 {"all":[],"any":[],"none":[]}	多年治疗后，你要决定继续追求治愈、带病生活，还是停止消耗。	维持管理保留自主 → 你减少激进治疗，保住清醒和日常能力。	[{"type":"tag","target":"history","value":"health:negotiated"},{"type":"add","target":"agency","value":3},{"type":"healthRecovery","target":"health","value":13,"resolve":true},{"type":"add","target":"health.mental","value":1},{"type":"add","target":"pressures.body","value":-2},{"type":"add","target":"finance.cash","value":-3000},{"type":"set","target":"health.status","value":"managed"}]	echo_121@2—4年：最后那份医疗决定让家人不必猜。；病一直在，能自己决定的时间也多留了一段。；效果 [{"type":"add","target":"capabilities.resilience","value":1},{"type":"tag","target":"history","value":"echo:health"}]	无	健康照护	三代理混排复核完成；已发现项已修正
decision_121	decision_121_choice_3	decision	health	年龄 45—105；人物 []；门槛 {"all":[],"any":[],"none":[]}	多年治疗后，你要决定继续追求治愈、带病生活，还是停止消耗。	停止治疗不再讨论 → 你拒绝新的方案，只接受舒缓照护。	[{"type":"tag","target":"history","value":"health:risk"},{"type":"add","target":"agency","value":2},{"type":"healthIncident","target":"health","value":12,"condition":"limitation"},{"type":"add","target":"health.mental","value":-3},{"type":"add","target":"pressures.body","value":6},{"type":"add","target":"finance.cash","value":0}]	echo_121@3—5年：最后那份医疗决定让家人不必猜。；家人最终尊重决定，把时间用在陪伴而不是劝说。；效果 [{"type":"add","target":"pressures.body","value":4},{"type":"tag","target":"history","value":"echo:health"}]	无	健康照护	三代理混排复核完成；已发现项已修正
decision_122	decision_122_choice_1	decision	habits	年龄 18—70；人物 []；门槛 {"all":[{"path":"habits.type","op":"eq","value":"none"},{"path":"habits.stage","op":"eq","value":"none"}],"any":[],"none":[]}	群里的下注链接还开着。第一笔钱，你要不要放进去？	不下注。删了 → 你没转钱。也退出了聊赔率的群。	[{"type":"tag","target":"history","value":"habits:ordinary_exit"},{"type":"add","target":"agency","value":4},{"type":"set","target":"habits.type","value":"none"},{"type":"set","target":"habits.stage","value":"none"},{"type":"set","target":"habits.recoveryYears","value":0},{"type":"add","target":"habits.risk","value":-8},{"type":"add","target":"finance.cash","value":-500},{"type":"add","target":"pressures.money","value":-4}]	echo_122@1—3年：那场比赛结束了——继不继续，从这分了叉。；下一次比赛开始的时候，手机没再弹出下注提醒。；效果 [{"type":"add","target":"agency","value":1},{"type":"tag","target":"history","value":"echo:habits"}]	riskSense/riskShift；准备“不下注。删了”时，你没有急着选，先找出最容易留下后患的那一步。；多出来的差别很具体：最容易出问题的地方提前被看见了。 你这次走的是“不下注。删了”。	无	三代理混排复核完成；已发现项已修正
decision_122	decision_122_choice_2	decision	habits	年龄 18—70；人物 []；门槛 {"all":[{"path":"habits.type","op":"eq","value":"none"},{"path":"habits.stage","op":"eq","value":"none"}],"any":[],"none":[]}	群里的下注链接还开着。第一笔钱，你要不要放进去？	就下一把。记个数 → 你留着付款记录。告诉自己金额还在预算里头。	[{"type":"tag","target":"history","value":"habits:monitoring"},{"type":"add","target":"agency","value":3},{"type":"set","target":"habits.type","value":"gambling"},{"type":"set","target":"habits.stage","value":"exposed"},{"type":"set","target":"habits.recoveryYears","value":0},{"type":"add","target":"habits.risk","value":2},{"type":"add","target":"finance.cash","value":-2500},{"type":"add","target":"pressures.money","value":0}]	echo_122@2—4年：那场比赛结束了——继不继续，从这分了叉。；记下来的不止一笔。原来定的那条线——被改过了。；效果 [{"type":"add","target":"capabilities.resilience","value":1},{"type":"tag","target":"history","value":"echo:habits"}]	无	无	三代理混排复核完成；已发现项已修正
decision_122	decision_122_choice_3	decision	habits	年龄 18—70；人物 []；门槛 {"all":[{"path":"habits.type","op":"eq","value":"none"},{"path":"habits.stage","op":"eq","value":"none"}],"any":[],"none":[]}	群里的下注链接还开着。第一笔钱，你要不要放进去？	跟着下。群里都在玩 → 第一笔输了。你又追了两次。想把钱拿回来。	[{"type":"tag","target":"history","value":"habits:repeating"},{"type":"add","target":"agency","value":2},{"type":"set","target":"habits.type","value":"gambling"},{"type":"set","target":"habits.stage","value":"repeating"},{"type":"set","target":"habits.recoveryYears","value":0},{"type":"add","target":"habits.risk","value":8},{"type":"add","target":"finance.cash","value":-6000},{"type":"add","target":"pressures.money","value":0}]	echo_122@3—5年：那场比赛结束了——继不继续，从这分了叉。；月底对账。小笔的连成了一道明摆着的口子。；效果 [{"type":"add","target":"pressures.money","value":4},{"type":"tag","target":"history","value":"echo:habits"}]	无	无	三代理混排复核完成；已发现项已修正
decision_123	decision_123_choice_1	decision	habits	年龄 18—70；人物 []；门槛 {"all":[{"path":"habits.type","op":"eq","value":"gambling"},{"path":"habits.risk","op":"gte","value":1},{"path":"habits.stage","op":"in","value":["exposed","repeating"]}],"any":[],"none":[]}	一直下注这事，怎么收？	不下了。流水全摊出来 → 输了多少你全摆上桌。下注的入口关了。已经输掉的钱——不再算成"能追回来"。	[{"type":"tag","target":"history","value":"habits:stopped"},{"type":"add","target":"agency","value":4},{"type":"set","target":"habits.type","value":"none"},{"type":"set","target":"habits.stage","value":"none"},{"type":"set","target":"habits.recoveryYears","value":0},{"type":"add","target":"habits.risk","value":-12},{"type":"add","target":"finance.cash","value":-500},{"type":"add","target":"pressures.money","value":-4}]	echo_123@1—3年：下不下——最后写在了流水和日子安排里。；后面的账从真的余额开始。没再等下一场翻本。；效果 [{"type":"add","target":"agency","value":1},{"type":"tag","target":"history","value":"echo:habits"}]	evidence/resultVariant；准备“不下了。流水全摊出来”时，“不下了。流水全摊出来”要真的走得通，得先把日期、凭据和能复核的细节放在手边。；“不下了。流水全摊出来”照样有代价，不过该留下的凭据没有缺席。 你这次走的是“不下了。流水全摊出来”。	无	三代理混排复核完成；已发现项已修正
